"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
70,"""heavy""","false","""control""","""Does Julie mean that her suitcase was light?""","""Mike: What was your suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""know""","""light""","""Julie and her boyfriend Mike are getting coffee. She tells him about her flight home from her last business trip, during which Julie was forced to check her carry-on bag.""",4538,0.41,23,"""English""","""1""","""Female""","""24""","""""","""Yes""","""3""","""Mac""",1152,2048,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3P59JYT76LJP26YE390WW9RL9DUT25""",0,"""Submitted""","""Sat May 26 07:12:50 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:32:50 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.723116666666667"""
70,"""guilty""","false","""control""","""Does Julie mean that her sister was innocent?""","""Mike: What happened with your sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""know""","""innocent""","""Julie and her friend Mike meet for a walk in a park one afternoon. She reveals to Mike for the first time that she has a sister, who has been in jail for several years for felony drug possession.""",3233,0.7,24,"""English""","""1""","""Female""","""24""","""""","""Yes""","""3""","""Mac""",1152,2048,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3P59JYT76LJP26YE390WW9RL9DUT25""",0,"""Submitted""","""Sat May 26 07:12:50 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:32:50 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.723116666666667"""
71,"""hot""","false","""filler""","""Does Julie mean that her date was good-looking?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",50600,1,3,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""decrepit""","false","""neutral""","""Does Julie mean that her house is decrepit?""","""Mike: What does your new house look like?""","""Did Julie recently move?""","""Believe me,""","""know""","""shabby""","""Julie is on the phone with her former roommate Mike. Julie recently moved to a new city, and she tells Mike about the house she just bought.""",11340,1,4,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""hideous""","false","""filler""","""Does Julie mean that his bridesmaid dress was ugly?""","""Stan: What did her bridesmaid dress look like?""","""Did Julie choose her bridesmaid dress?""","""I don&quotechart know for sure, but""","""ignorant""","""ugly""","""Julie is getting lunch with her boyfriend Stan. Julie had a brief conversation this morning with her friend Sophie, who recently came back from a wedding in which she was a bridesmaid for a friend with notoriously poor taste in dresses.""",10936,1,5,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""filthy""","false","""neutral""","""Does Julie mean that her carpet was filthy?""","""Mike: What did your carpet look like?""","""Did Julie notice that her house was not clean?""","""Believe me,""","""know""","""dirty""","""Julie is having coffee with Mike. She tells him that her AirBnB guests had a huge party in her recently re-carpeted apartment.""",7933,1,6,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""beautiful""","false","""neutral""","""Does Julie mean that her sister is beautiful?""","""Mike: What does your sister look like?""","""Does Julie know exactly what Donna looks like?""","""Believe me,""","""know""","""attractive""","""Julie is having a drink with Mike. She tells him that her sister Donna is in town to visit.""",7500,1,7,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""brilliant""","false","""filler""","""Does Julie mean that her professor was intelligent?""","""Mike: What is your new professor like?""","""Is Julie taking computer programming classes?""","""Believe me,""","""know""","""intelligent""","""Julie and Mike are relaxing at home. She tells him about the programming class she just started attending at the local community college.""",8896,0.75,8,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""exhausting""","false","""RFR""","""Does Julie mean that his hike was exhausting?""","""Stan: What was his hike like?""","""Did Julie go on a hike in the Alps?""","""I don&quotechart know for sure, but""","""ignorant""","""strenuous""","""Julie is having dinner with her roommate Stan. The two talk about Julie&quotechars friend Mike, who just finished a multi-day hike through the Swiss Alps.""",19973,0.86,9,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""hysterical""","false","""neutral""","""Does Julie mean that his patient was hysterical?""","""Stan: What did his patient feel like?""","""Does Julie know exactly what state the patient was in?""","""I don&quotechart know for sure, but""","""ignorant""","""anxious""","""Julie is having lunch with Stan. She tells him about their friend Mike, who is a doctor and had to calm down a difficult patient today.""",14377,0.91,10,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""starving""","false","""RFR""","""Does Julie mean that her dog was starving?""","""Mike: What did your dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""Believe me,""","""know""","""hungry""","""Julie and Mike are talking about her day at work over dinner. Julie tells Mike about having to rush home on her lunch break because she had forgotten to feed her dog.""",12315,0.94,11,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
71,"""terrifying""","false","""RFR""","""Does Julie mean that her opponent was terrifying?""","""Mike: What was your last opponent in the ring like?""","""Does Julie kickbox?""","""Believe me,""","""know""","""intimidating""","""Julie and Mike are having breakfast at home. An amateur kickboxer, Julie tells Mike about her match last night.""",7457,0.89,12,"""English""","""2""","""Male""","""24""","""Thank you so much for the study.""","""Yes""","""2""","""Windows""",900,1600,"""Chrome""","""31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:45 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:45 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=31ODACBENTE2T5PQQIG5U2XBMI9SQI""","""3UOUJI6MTDD53ZG0R3BZRV7J502XUB""",1,"""Submitted""","""Sat May 26 07:28:44 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:48:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""23.2904"""
