"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
5,"""terrifying""","false","""RFR""","""Does Julie mean that her opponent was terrifying?""","""Mike: What was your last opponent in the ring like?""","""Does Julie kickbox?""","""Believe me,""","""know""","""intimidating""","""Julie and Mike are having breakfast at home. An amateur kickboxer, Julie tells Mike about her match last night.""",10087,0.72,18,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
5,"""expensive""","false","""control""","""Does Julie mean that his cellphone plan cheap?""","""Stan: What is his new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""ignorant""","""cheap""","""Julie and Stan are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she says that her friend Mike just told her about his own experience switching to a new provider.""",7434,0.19,19,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
5,"""lethargic""","false","""control""","""Does Julie mean that his boss is energetic?""","""Stan: What is his new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""ignorant""","""energetic""","""Julie is at home with her boyfriend Stan. She tells him about her friend Mike, who started a new job this week and is getting used to working under his new boss.""",326820,0.12,20,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
5,"""respectful""","false","""control""","""Does Julie mean that her brother is rude?""","""Mike: What was your brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""know""","""rude""","""Julie is having lunch with Mike. She tells him about her recent trip to a Buddhist temple with her very belligerent and talkative brother.""",8976,0.33,21,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
5,"""tiny""","false","""control""","""Does Julie mean that her umbrella was big?""","""Mike: What was your umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""know""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about how she recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",5280,0.22,22,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
5,"""heavy""","false","""control""","""Does Julie mean that her suitcase was light?""","""Mike: What was your suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""know""","""light""","""Julie and her boyfriend Mike are getting coffee. She tells him about her flight home from her last business trip, during which Julie was forced to check her carry-on bag.""",5858,0.23,23,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
5,"""guilty""","false","""control""","""Does Julie mean that his sister was innocent?""","""Stan: What happened with his sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""ignorant""","""innocent""","""Julie and her friend Stan meet for a walk in a park one afternoon. Julie tells Stan that she&quotechars just learned that their mutual friend Mike has a sister, who has been in jail for several years for felony drug possession.""",6008,0.26,24,"""English""","""1""","""Male""","""31""","""""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WAKVUDHUWFBOKA99Q71XWUV37O7UR""",5,"""Submitted""","""Sat May 26 07:50:03 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:10:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""24.56585"""
6,"""life-threatening""","false","""neutral""","""Does Julie mean that her illness was life-threatening?""","""Mike: What was the degree of your illness?""","""Did Julie recieve a diagnosis from the doctors?""","""Believe me,""","""know""","""serious""","""Julie is hanging out with Mike. It&quotechars the first time the two have seen each other since Julie went on vacation, during which time she fell ill and was admitted to the hospital.""",48153,0.59,3,"""English""","""1""","""Male""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""35L9RVQFCOH8H9GLMZTDO9JPHAKHU3""",6,"""Submitted""","""Sat May 26 07:56:30 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:16:30 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""12.393833333333333"""
6,"""disgusting""","false","""RFR""","""Does Julie mean that his AirBnB was disgusting?""","""Stan: What was his AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""I don&quotechart know for sure, but""","""ignorant""","""unpleasant""","""Stan and Julie are two friends at a party. They talk about Julie&quotechars friend Mike, who recently complained to Julie about an AirBnB he booked on his last vacation.""",41319,0.43,4,"""English""","""1""","""Male""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""35L9RVQFCOH8H9GLMZTDO9JPHAKHU3""",6,"""Submitted""","""Sat May 26 07:56:30 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:16:30 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""12.393833333333333"""
6,"""terrifying""","false","""filler""","""Does Julie mean that his opponent was intimidating?""","""Stan: What was his last opponent in the ring like?""","""Does Julie kickbox?""","""I don&quotechart know for sure, but""","""ignorant""","""intimidating""","""Julie and Stan are having breakfast at home. She tells him about their mutual friend Mike, an amateur kickboxer who Julie recently got coffee with after his most recent out-of-town match.""",28459,1,5,"""English""","""1""","""Male""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""35L9RVQFCOH8H9GLMZTDO9JPHAKHU3""",6,"""Submitted""","""Sat May 26 07:56:30 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:16:30 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""12.393833333333333"""
6,"""hysterical""","false","""neutral""","""Does Julie mean that his patient was hysterical?""","""Stan: What did his patient feel like?""","""Does Julie know exactly what state the patient was in?""","""I don&quotechart know for sure, but""","""ignorant""","""anxious""","""Julie is having lunch with Stan. She tells him about their friend Mike, who is a doctor and had to calm down a difficult patient today.""",18314,0.87,6,"""English""","""1""","""Male""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""35L9RVQFCOH8H9GLMZTDO9JPHAKHU3""",6,"""Submitted""","""Sat May 26 07:56:30 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:16:30 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""12.393833333333333"""
6,"""famous""","false","""RFR""","""Does Julie mean that her boss is famous?""","""Mike: What&quotechars your new boss like?""","""Does Julie work at a law firm?""","""Believe me,""","""know""","""prominent""","""Julie is hanging out with her boyfriend Mike. She tells him about her anxious first day of work at a prestigious law firm.""",23335,0.54,7,"""English""","""1""","""Male""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""35L9RVQFCOH8H9GLMZTDO9JPHAKHU3""",6,"""Submitted""","""Sat May 26 07:56:30 PDT 2018""","""Fri May 25 14:39:53 PDT 2018""","""Fri May 25 15:16:30 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""12.393833333333333"""
